Order ID,Ship Mode,Customer ID,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date,Ship Date,Customer Feedback,Coupon Code,Returned,Payment Mode,Delivery Status,Rating,Promo Applied,Complaint
CA-2014-167199,Standard Class,ME-17320,Home Office,Henderson,Kentucky,South,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",31.12,4,0,0.3112,08/17/2020,08/18/2020,,,Yes,UPI,Lost,5,0,No
CA-2015-116260,Standard Class,BF-10975,Corporate,Vineland,New Jersey,East,Office Supplies,Art,Newell 333,11.12,4,0,2.8912,05/02/2018,05/06/2018,Average,FREESHIP,Yes,UPI,Delivered,,,
CA-2017-141439,Standard Class,TT-21460,Home Office,Richmond,Indiana,Central,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,2,0,43.1904,09/27/2019,10/01/2019,Bad,FREESHIP,No,Cash,,4,,Yes
US-2016-155404,Standard Class,AS-10630,Home Office,Louisville,Kentucky,South,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,0,6.3744,08/24/2020,08/28/2020,,SAVE10,No,UPI,Delivered,3,1,
US-2016-123750,Standard Class,RB-19795,Home Office,Gastonia,North Carolina,South,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.588,2,0.7,-145.3508,10/07/2019,10/08/2019,Bad,EXTRA5,No,UPI,Delivered,,1,
CA-2015-105599,Same Day,MC-17275,Consumer,New York City,New York,East,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,13.96,2,0,0.2792,06/18/2019,06/22/2019,Average,NEW20,Yes,Wallet,Lost,4,1,Yes
CA-2016-129308,Standard Class,CC-12100,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,Panasonic KX T7731-B Digital phone,59.994,1,0.4,-12.9987,12/03/2018,12/07/2018,Excellent,SAVE10,,Wallet,Lost,5,0,No
CA-2016-107104,Standard Class,MS-17365,Consumer,Los Angeles,California,West,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,2,0,19.488,06/28/2020,07/02/2020,Good,FREESHIP,Yes,Wallet,Delivered,2,1,No
CA-2015-167479,Standard Class,AI-10855,Consumer,Roseville,California,West,Office Supplies,Paper,Xerox 223,19.44,3,0,9.3312,12/25/2020,01/03/2021,Good,,No,Credit Card,Delayed,2,,No
CA-2014-145387,Second Class,AM-10705,Consumer,Cranston,Rhode Island,East,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",10.16,2,0,4.7752,06/20/2018,06/25/2018,Average,FREESHIP,Yes,,Delivered,,0,Yes
CA-2016-129686,Second Class,GG-14650,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",97.984,2,0.2,-24.496,07/19/2018,07/20/2018,,FREESHIP,No,,Lost,1,1,Yes
US-2015-155369,Standard Class,PG-18820,Consumer,Carrollton,Texas,Central,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",19.568,2,0.8,-52.8336,12/03/2019,12/05/2019,,,,UPI,,5,1,No
CA-2017-124401,Standard Class,RD-19900,Consumer,Portland,Oregon,West,Technology,Accessories,Logitech Wireless Marathon Mouse M705,279.944,7,0.2,80.4839,11/14/2019,11/16/2019,Average,,,UPI,Delayed,5,1,No
CA-2017-159100,Standard Class,VP-21760,Corporate,Columbia,Tennessee,South,Furniture,Tables,Balt Solid Wood Round Tables,1875.258,7,0.4,-968.8833,06/19/2020,06/26/2020,Bad,,No,Cash,Lost,3,,No
CA-2016-108630,Same Day,BE-11410,Consumer,Concord,California,West,Office Supplies,Binders,Recycled Premium Regency Composition Covers,61.12,5,0.2,22.156,08/13/2019,08/20/2019,Good,FREESHIP,Yes,Cash,Delivered,1,,Yes
CA-2014-100895,Standard Class,SV-20785,Consumer,Roswell,Georgia,South,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",8.56,2,0,2.6536,06/03/2020,06/11/2020,Excellent,,,Credit Card,,1,,Yes
US-2017-139465,First Class,MR-17545,Home Office,New York City,New York,East,Office Supplies,Storage,Iris Project Case,63.84,8,0,16.5984,03/02/2020,03/05/2020,Good,SAVE10,No,Wallet,Lost,4,0,No
US-2016-119270,Standard Class,SW-20245,Consumer,Los Angeles,California,West,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2,0,8.991,03/01/2018,03/04/2018,Good,,,UPI,Delivered,1,0,
CA-2017-107748,Second Class,AG-10330,Consumer,Stockton,California,West,Office Supplies,Paper,Xerox 225,12.96,2,0,6.2208,08/05/2018,08/14/2018,Good,NEW20,Yes,Cash,Delayed,3,0,Yes
CA-2017-140480,Standard Class,HE-14800,Corporate,Newark,Delaware,East,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,83.92,4,0,5.8744,12/27/2020,01/02/2021,Average,NEW20,,Cash,Delayed,5,1,No
CA-2015-121132,Standard Class,VB-21745,Corporate,Houston,Texas,Central,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,14.432,4,0.2,3.4276,09/25/2018,09/30/2018,Bad,NEW20,Yes,Cash,Lost,2,,Yes
CA-2017-117667,Standard Class,MS-17980,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392,3,0.2,3.1806,06/17/2019,06/24/2019,Bad,EXTRA5,,UPI,Delivered,3,0,No
CA-2015-112130,Standard Class,SV-20785,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696,2,0.2,6.5164,03/15/2020,03/18/2020,,FREESHIP,No,,Delivered,5,,Yes
CA-2016-110254,Standard Class,ML-17755,Home Office,Suffolk,Virginia,South,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0,10.518,05/06/2020,05/09/2020,Bad,,Yes,Wallet,Delivered,3,1,
CA-2016-111213,Standard Class,FP-14320,Consumer,New York City,New York,East,Office Supplies,Binders,Avery Non-Stick Binders,3.592,1,0.2,1.1225,09/14/2018,09/20/2018,Excellent,NEW20,No,Credit Card,Delivered,1,0,No
CA-2017-135692,Standard Class,CV-12805,Corporate,Fort Worth,Texas,Central,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",33.12,4,0.2,11.592,10/24/2018,10/26/2018,Average,NEW20,No,Wallet,Lost,2,0,
CA-2016-145261,First Class,AH-10120,Home Office,Salem,Oregon,West,Technology,Phones,Macally Suction Cup Mount,28.68,3,0.2,-7.17,08/17/2020,08/20/2020,Bad,EXTRA5,No,,Delayed,1,1,
CA-2017-128965,Standard Class,PS-18760,Consumer,Los Angeles,California,West,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5,0,3.597,10/02/2019,10/07/2019,Average,EXTRA5,No,Credit Card,Delayed,4,0,No
CA-2017-121258,Standard Class,DB-13060,Consumer,Costa Mesa,California,West,Technology,Phones,Aastra 57i VoIP phone,258.576,2,0.2,19.3932,06/27/2020,07/03/2020,Bad,FREESHIP,No,,Delayed,4,,Yes
CA-2017-137456,Same Day,RB-19465,Home Office,Fremont,Nebraska,Central,Furniture,Furnishings,Staple-based wall hangings,15.92,2,0,7.0048,11/25/2019,11/27/2019,Good,SAVE10,No,Cash,Delivered,5,0,
CA-2016-169922,Standard Class,MZ-17515,Corporate,Arlington,Texas,Central,Office Supplies,Binders,GBC Wire Binding Combs,8.272,4,0.8,-13.6488,09/07/2019,09/14/2019,Bad,FREESHIP,No,Cash,Delivered,5,0,Yes
US-2016-112977,Standard Class,CJ-12010,Consumer,Long Beach,New York,East,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.784,1,0.2,-22.098,12/31/2018,01/07/2019,Good,NEW20,Yes,Wallet,Delayed,,,
CA-2015-161830,Second Class,ME-17725,Consumer,Seattle,Washington,West,Office Supplies,Binders,Avery Hole Reinforcements,14.952,3,0.2,5.4201,11/04/2020,11/07/2020,Bad,EXTRA5,Yes,Wallet,Delayed,1,1,Yes
CA-2015-132465,Second Class,DM-13525,Corporate,New York City,New York,East,Technology,Accessories,LogitechÂ LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0,6.7966,03/26/2018,03/29/2018,Good,SAVE10,No,UPI,Delivered,4,,Yes
CA-2017-132178,Second Class,DB-12970,Corporate,Los Angeles,California,West,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,763.44,8,0,45.8064,12/01/2018,12/04/2018,,FREESHIP,No,,Lost,4,0,Yes
CA-2015-146948,Standard Class,MG-17890,Home Office,Baltimore,Maryland,East,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",150.98,1,0,43.7842,10/19/2018,10/20/2018,Excellent,EXTRA5,,Credit Card,Delayed,5,0,
CA-2016-140417,Standard Class,KE-16420,Corporate,Tigard,Oregon,West,Office Supplies,Binders,GBC Poly Designer Binding Covers,5.022,1,0.7,-3.5154,11/16/2018,11/19/2018,Average,EXTRA5,,,Delivered,2,,Yes
CA-2017-167703,Standard Class,MC-17575,Consumer,Cincinnati,Ohio,East,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",285.552,2,0.2,35.694,07/03/2019,07/05/2019,Bad,NEW20,Yes,Wallet,Delivered,5,1,Yes
US-2014-133949,Same Day,JL-15175,Home Office,Reno,Nevada,West,Technology,Phones,Panasonic KX TS3282W Corded phone,475.944,7,0.2,59.493,02/05/2018,02/08/2018,,NEW20,,UPI,Lost,4,0,
US-2016-148901,Standard Class,MK-17905,Corporate,Jacksonville,Florida,South,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5,0.2,4.36,05/23/2020,06/01/2020,Bad,FREESHIP,,Cash,Lost,5,1,
US-2015-161466,Second Class,ON-18715,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 320,6.848,2,0.2,0.5992,12/30/2019,01/01/2020,Average,EXTRA5,No,Credit Card,Lost,,1,Yes
CA-2017-169607,First Class,CA-12265,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 1952,9.96,2,0,4.6812,12/13/2019,12/19/2019,,EXTRA5,,Credit Card,Lost,1,0,Yes
CA-2014-106803,Standard Class,DC-13285,Consumer,Cottage Grove,Minnesota,Central,Technology,Accessories,ImationÂ 32GB Pocket Pro USB 3.0Â Flash DriveÂ - 32 GB - Black - 1 P ...,119.8,4,0,47.92,06/09/2019,06/10/2019,Bad,,,Credit Card,Lost,5,0,Yes
CA-2017-123036,Standard Class,HA-14905,Consumer,Springfield,Ohio,East,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.056,4,0.2,8.8008,03/17/2018,03/22/2018,Excellent,,,,,2,,
US-2014-138247,Standard Class,BF-11170,Home Office,Los Angeles,California,West,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85,3,0,13.1985,04/06/2019,04/08/2019,Bad,,,UPI,Delayed,4,1,No
CA-2016-145730,Standard Class,CC-12220,Consumer,San Antonio,Texas,Central,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792,05/29/2018,06/03/2018,Good,FREESHIP,,Wallet,Delayed,,1,
CA-2017-118136,First Class,BB-10990,Corporate,Inglewood,California,West,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0,4.0572,01/06/2019,01/07/2019,,,Yes,UPI,Delayed,1,,
CA-2014-165309,Standard Class,KD-16270,Consumer,Houston,Texas,Central,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,5,0.2,7.8735,12/20/2018,12/27/2018,Average,EXTRA5,Yes,Cash,Lost,2,,Yes
CA-2015-144274,Second Class,PW-19240,Consumer,Wilmington,Delaware,East,Office Supplies,Envelopes,Staple envelope,16.56,2,0,7.7832,11/21/2020,11/22/2020,Excellent,,,,Lost,2,0,Yes
CA-2016-146010,First Class,EH-14125,Home Office,Colorado Springs,Colorado,West,Office Supplies,Binders,GBC Durable Plastic Covers,40.635,7,0.7,-32.508,05/23/2020,05/27/2020,Good,,No,Cash,Lost,5,1,No
CA-2014-119172,Standard Class,HD-14785,Home Office,Chicago,Illinois,Central,Office Supplies,Binders,Avery Arch Ring Binders,104.58,9,0.8,-172.557,01/06/2020,01/14/2020,Average,SAVE10,,Cash,,1,0,
US-2017-165344,First Class,SB-20290,Corporate,Springfield,Ohio,East,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,652.995,7,0.7,-935.9595,05/25/2020,06/03/2020,Bad,SAVE10,Yes,Wallet,Lost,,0,Yes
CA-2017-140844,Standard Class,AR-10405,Corporate,New York City,New York,East,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12,8,0,10.312,06/29/2018,07/06/2018,,FREESHIP,No,Cash,Lost,2,0,No
CA-2016-155383,Standard Class,SC-20680,Home Office,Seattle,Washington,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",46.53,3,0,13.0284,11/03/2018,11/07/2018,Average,FREESHIP,Yes,Cash,,4,1,Yes
CA-2017-117443,Second Class,JB-15400,Corporate,Rockford,Illinois,Central,Office Supplies,Paper,Xerox 1940,175.872,4,0.2,63.7536,09/29/2020,10/04/2020,Average,,,Credit Card,Delayed,1,0,No
CA-2016-157266,Standard Class,TB-21280,Consumer,Washington,District of Columbia,East,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,3,0,9.3312,11/08/2019,11/10/2019,Excellent,,Yes,,,5,,No
US-2016-169040,Standard Class,GT-14710,Consumer,Seattle,Washington,West,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.792,1,0.2,13.7193,01/22/2018,01/24/2018,Good,,Yes,Cash,,3,,
CA-2014-107818,Standard Class,MC-17275,Consumer,Pasco,Washington,West,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,485.88,6,0,19.4352,01/22/2019,01/27/2019,,FREESHIP,No,Credit Card,Lost,,1,Yes
CA-2017-145772,Standard Class,SS-20140,Corporate,Los Angeles,California,West,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0,8.5025,01/07/2019,01/11/2019,Average,EXTRA5,No,Wallet,Delayed,1,0,No
CA-2015-150441,Second Class,RA-19285,Consumer,Richmond,Indiana,Central,Office Supplies,Binders,Avery Round Ring Poly Binders,11.36,4,0,5.5664,01/29/2020,02/07/2020,Good,FREESHIP,No,,,3,,
CA-2014-144071,Standard Class,DJ-13420,Corporate,San Francisco,California,West,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,79.44,3,0,28.5984,02/19/2018,02/26/2018,Average,NEW20,No,,,4,1,
CA-2015-126186,First Class,GB-14530,Corporate,Aurora,Colorado,West,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,24.64,4,0.2,4.004,11/10/2018,11/19/2018,,EXTRA5,Yes,Cash,Delivered,2,,No
US-2015-165743,Second Class,MM-18055,Consumer,Aurora,Colorado,West,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612,6,0.7,-7.3692,04/03/2020,04/09/2020,Average,EXTRA5,,,Delivered,3,0,Yes
CA-2015-147830,First Class,NF-18385,Consumer,Newark,Ohio,East,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,2025.36,6,0.2,607.608,04/11/2020,04/17/2020,,FREESHIP,Yes,UPI,Delayed,1,0,Yes
CA-2015-111339,First Class,VP-21760,Corporate,Columbus,Ohio,East,Furniture,Chairs,Novimex Swivel Fabric Task Chair,317.058,3,0.3,-86.0586,02/26/2020,03/04/2020,Good,FREESHIP,No,,Delivered,4,,No
CA-2017-152583,Same Day,RA-19945,Consumer,Dallas,Texas,Central,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",16.192,2,0.6,-8.5008,05/03/2020,05/10/2020,Good,FREESHIP,No,Cash,,4,,
CA-2017-167661,Standard Class,MP-18175,Home Office,San Francisco,California,West,Office Supplies,Paper,Xerox 1951,61.96,2,0,27.882,04/08/2019,04/10/2019,Good,EXTRA5,Yes,Credit Card,Delivered,1,,
CA-2017-143294,Standard Class,JD-15790,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1977,10.688,2,0.2,3.7408,06/06/2018,06/10/2018,Excellent,FREESHIP,No,Wallet,Delayed,,,
CA-2016-122017,Standard Class,CD-11920,Consumer,Wichita,Kansas,Central,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2,0,22.9488,06/02/2019,06/07/2019,,SAVE10,,UPI,Lost,,,
CA-2017-145765,Standard Class,CM-11815,Corporate,Phoenix,Arizona,West,Technology,Phones,Panasonic KX TS208W Corded phone,195.96,5,0.2,19.596,04/10/2019,04/17/2019,Bad,EXTRA5,No,Credit Card,Delivered,4,1,No
US-2016-144057,Standard Class,CV-12805,Corporate,Austin,Texas,Central,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,6,0.8,-27.792,11/02/2019,11/10/2019,,,,Cash,Delayed,3,0,Yes
CA-2015-115798,Standard Class,KL-16645,Consumer,Newark,Delaware,East,Furniture,Bookcases,Bestar Classic Bookcase,299.97,3,0,56.9943,10/26/2020,10/27/2020,Average,FREESHIP,No,UPI,Delayed,4,1,No
CA-2016-155845,Second Class,CM-12235,Consumer,Carrollton,Texas,Central,Technology,Accessories,Logitech diNovo Edge Keyboard,1399.944,7,0.2,52.4979,06/07/2020,06/09/2020,Average,,Yes,Cash,Lost,5,1,No
CA-2015-123568,Standard Class,SC-20095,Consumer,West Jordan,Utah,West,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,91.68,5,0.2,28.65,05/10/2020,05/11/2020,Bad,FREESHIP,Yes,Wallet,Lost,5,1,Yes
CA-2015-109575,Standard Class,KH-16630,Corporate,Clinton,Maryland,East,Office Supplies,Storage,Safco Industrial Wire Shelving System,636.86,7,0,0,01/09/2018,01/13/2018,Good,SAVE10,,Wallet,Delayed,5,1,No
US-2014-147774,Standard Class,MM-18280,Corporate,Smyrna,Tennessee,South,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,67.194,1,0.7,-51.5154,04/03/2020,04/04/2020,,FREESHIP,Yes,Wallet,Lost,4,0,No
US-2015-134026,Standard Class,JE-15745,Consumer,Memphis,Tennessee,South,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1,0.2,-18.196,10/04/2020,10/09/2020,,EXTRA5,No,Wallet,Delivered,1,1,
CA-2014-126333,Standard Class,ME-18010,Corporate,Port Arthur,Texas,Central,Office Supplies,Paper,Xerox 2000,5.184,1,0.2,1.8144,09/05/2019,09/09/2019,Average,EXTRA5,Yes,UPI,Lost,5,0,No
CA-2014-153808,Second Class,FH-14275,Corporate,Los Angeles,California,West,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97,3,0,131.9868,03/21/2018,03/29/2018,Excellent,EXTRA5,,Cash,Lost,3,0,No
CA-2014-106229,Second Class,NR-18550,Consumer,Aurora,Illinois,Central,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",268.935,3,0.5,-209.7693,06/20/2018,06/24/2018,Bad,FREESHIP,No,UPI,Delivered,,1,No
CA-2017-150910,Standard Class,JL-15130,Consumer,Jackson,Tennessee,South,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59.24,5,0.2,16.291,02/27/2020,03/04/2020,,EXTRA5,,UPI,Lost,3,0,
CA-2017-110842,Standard Class,GA-14725,Consumer,Los Angeles,California,West,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.6,5,0.2,39.52,08/04/2020,08/13/2020,Excellent,EXTRA5,No,UPI,,,1,Yes
CA-2014-139598,Standard Class,MG-17695,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,81.552,2,0.2,8.1552,10/21/2020,10/25/2020,Bad,,,Credit Card,Delivered,1,1,No
CA-2014-135405,Standard Class,MS-17830,Consumer,Laredo,Texas,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,31.2,3,0.2,9.75,07/18/2019,07/21/2019,Excellent,SAVE10,No,Wallet,Lost,1,1,
CA-2015-144288,Standard Class,MB-17305,Consumer,Nashville,Tennessee,South,Office Supplies,Paper,Xerox 227,10.368,2,0.2,3.6288,05/30/2018,06/01/2018,Good,FREESHIP,No,,Delayed,3,,
CA-2016-103730,First Class,SC-20725,Consumer,Wilmington,Delaware,East,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.3456,09/19/2018,09/26/2018,Excellent,SAVE10,,,Delivered,,1,Yes
CA-2016-148684,Standard Class,TS-21655,Consumer,Fayetteville,Arkansas,South,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",343.85,5,0,137.54,10/17/2020,10/21/2020,Bad,,Yes,Wallet,,4,,
CA-2015-113901,Standard Class,NH-18610,Corporate,Detroit,Michigan,Central,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,38.28,6,0,17.6088,01/05/2019,01/11/2019,Excellent,EXTRA5,Yes,Cash,,5,0,No
CA-2016-114727,Standard Class,LS-16945,Corporate,Denver,Colorado,West,Office Supplies,Binders,Round Ring Binders,1.872,3,0.7,-1.4352,03/04/2019,03/12/2019,Bad,NEW20,Yes,,,4,,Yes
CA-2017-135069,Standard Class,BS-11755,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",36.672,3,0.2,6.4176,05/27/2019,05/29/2019,,SAVE10,,Credit Card,Delivered,4,1,Yes
CA-2016-169334,Second Class,GW-14605,Consumer,Jackson,Tennessee,South,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9,0.2,6.9795,01/30/2018,02/03/2018,Excellent,EXTRA5,Yes,Wallet,Delayed,2,,Yes
CA-2016-113831,Standard Class,AH-10690,Corporate,Springfield,Virginia,South,Office Supplies,Labels,Avery 473,62.1,6,0,29.808,12/15/2018,12/19/2018,,FREESHIP,No,UPI,,5,0,Yes
CA-2017-133620,Standard Class,EM-14065,Consumer,New York City,New York,East,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0,3.363,08/07/2020,08/14/2020,Average,,No,,,,,
CA-2017-161333,Standard Class,JL-15835,Consumer,Los Angeles,California,West,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139.04,4,0,38.9312,08/16/2018,08/21/2018,Bad,SAVE10,,Cash,Delayed,1,,No
CA-2016-158778,Standard Class,DB-13210,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 329,7.872,3,0.2,0.5904,11/08/2020,11/16/2020,Excellent,NEW20,,Cash,Delayed,3,1,No
CA-2015-150511,Standard Class,AB-10060,Home Office,Des Moines,Washington,West,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0,8.7138,06/15/2019,06/20/2019,Excellent,FREESHIP,Yes,,Delayed,1,0,
CA-2015-113040,Standard Class,CC-12100,Home Office,Los Angeles,California,West,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,1,0.2,1.6588,06/04/2019,06/05/2019,Good,SAVE10,No,Cash,,4,,No
US-2014-112200,Standard Class,TC-21475,Home Office,Bolingbrook,Illinois,Central,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",9.98,5,0.8,-16.467,09/16/2019,09/22/2019,,SAVE10,,Wallet,Delayed,5,,No
US-2015-115238,Standard Class,JW-15220,Corporate,Lawrence,Massachusetts,East,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",209.5,10,0,58.66,05/01/2018,05/03/2018,Excellent,,,UPI,Delivered,5,1,
CA-2017-109085,First Class,CK-12325,Home Office,Troy,Ohio,East,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5,0.7,-4.7625,05/09/2019,05/12/2019,Average,EXTRA5,,UPI,Lost,1,1,No
CA-2017-166128,Standard Class,LW-17215,Consumer,Pasadena,California,West,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,0,21.9945,11/20/2019,11/26/2019,,NEW20,No,,,4,1,
US-2017-158512,Second Class,DA-13450,Home Office,Washington,District of Columbia,East,Furniture,Furnishings,Flat Face Poster Frame,37.68,2,0,15.8256,02/04/2018,02/09/2018,,,Yes,UPI,Lost,3,,
CA-2017-167913,Second Class,JL-15835,Consumer,Mission Viejo,California,West,Office Supplies,Labels,Avery 480,26.25,7,0,12.6,07/08/2020,07/12/2020,Excellent,EXTRA5,Yes,UPI,,3,,No
CA-2016-169971,Standard Class,IL-15100,Consumer,Houston,Texas,Central,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",62.376,3,0.2,7.0173,07/19/2018,07/25/2018,,EXTRA5,Yes,Credit Card,Delayed,5,1,Yes
CA-2014-102274,Standard Class,DH-13075,Corporate,Richmond,Kentucky,South,Technology,Phones,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",36.99,1,0,9.9873,12/03/2019,12/04/2019,Average,FREESHIP,,UPI,Delivered,3,,
CA-2017-137470,Same Day,TP-21415,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1984,12.96,2,0,6.3504,12/22/2018,12/27/2018,Excellent,EXTRA5,Yes,Credit Card,Delayed,,0,Yes
CA-2015-119690,First Class,MV-17485,Consumer,Houston,Texas,Central,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384,9,0.6,-20.7306,03/18/2019,03/22/2019,Excellent,SAVE10,,Wallet,Delivered,,1,Yes
CA-2015-141250,Standard Class,PM-18940,Consumer,Texas City,Texas,Central,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,102.438,1,0.3,-13.1706,01/02/2020,01/11/2020,Good,FREESHIP,Yes,UPI,,4,1,Yes
CA-2017-101042,Standard Class,AB-10105,Consumer,Henderson,Kentucky,South,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0,213.6888,03/11/2019,03/16/2019,Good,EXTRA5,,Credit Card,Delivered,3,0,Yes
CA-2016-128258,First Class,CP-12085,Corporate,Norwich,Connecticut,East,Office Supplies,Paper,Xerox 188,11.34,1,0,5.5566,07/19/2018,07/25/2018,Good,NEW20,No,Credit Card,Delayed,1,0,No
CA-2017-156776,Standard Class,JL-15505,Consumer,Westminster,California,West,Technology,Phones,Polycom VoiceStation 500 ConferenceÂ phone,707.88,3,0.2,44.2425,11/20/2019,11/28/2019,Good,FREESHIP,No,,Delivered,5,,Yes
CA-2016-100153,Standard Class,KH-16630,Corporate,Norman,Oklahoma,Central,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0,24.9132,05/29/2019,06/03/2019,Excellent,,Yes,Credit Card,Delivered,2,0,Yes
CA-2016-157000,Standard Class,AM-10360,Corporate,Grand Prairie,Texas,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224,06/29/2020,07/05/2020,Excellent,NEW20,,Cash,,2,1,No
